ID,n_sms,mean_happy,mean_lonely
17011,10,4.5,6.142857142857143
17018,10,5.7,4.785714285714286
17024,11,5.818181818181818,4.785714285714286
17035,6,7.5,1.5
17057,12,5.416666666666667,5.142857142857143
17062,10,8.1,7.111111111111111
17072,14,5.214285714285714,3.3076923076923075
17102,13,7.384615384615385,1.3636363636363635
17103,11,7.909090909090909,1.8
17112,6,4.5,5.5
17121,0,,5.5
17132,16,7.0,3.3636363636363638
17136,12,5.666666666666667,4.538461538461538
17138,8,7.125,3.8181818181818183
17146,1,10.0,4.6
17179,9,5.0,2.7777777777777777
17184,8,6.75,1.9285714285714286
17190,12,6.0,4.4
17193,13,5.769230769230769,4.111111111111111
17194,11,7.363636363636363,2.6666666666666665
17197,12,6.75,3.0
17208,14,5.142857142857143,4.625
17228,10,6.7,4.125
17241,11,7.090909090909091,2.5
17243,13,6.384615384615385,4.875
17252,12,7.583333333333333,2.7333333333333334
17255,12,7.916666666666667,2.6
17284,0,,
17293,8,6.875,3.75
17295,9,4.555555555555555,5.444444444444445
17304,10,7.8,2.3333333333333335
17305,2,8.0,5.5
17308,14,4.142857142857143,8.545454545454545
17316,14,4.428571428571429,6.615384615384615
17318,0,,7.0
17330,13,6.461538461538462,2.7142857142857144
17348,14,5.928571428571429,5.125
17351,12,7.166666666666667,1.25
17353,0,,
17367,10,6.7,3.0
17371,14,6.214285714285714,3.75
17373,14,6.785714285714286,6.090909090909091
17379,14,2.857142857142857,6.916666666666667
17390,0,,7.666666666666667
17391,10,4.9,4.857142857142857
17397,7,6.571428571428571,3.857142857142857
17402,9,8.11111111111111,2.2
17405,6,3.6666666666666665,6.75
17409,18,6.111111111111111,2.7777777777777777
17433,17,7.9411764705882355,2.909090909090909
17437,16,6.8125,4.8
17442,16,8.5625,1.0
17448,17,4.764705882352941,2.0
17476,6,4.666666666666667,3.2
17477,11,7.454545454545454,1.8181818181818181
17478,14,5.0,2.25
17487,8,7.0,1.7272727272727273
17496,11,5.090909090909091,3.7
17511,13,5.6923076923076925,5.615384615384615
17515,15,5.666666666666667,5.916666666666667
17530,11,7.545454545454546,2.3333333333333335
17532,10,7.6,5.25
17539,18,4.5,5.666666666666667
17544,17,8.0,1.9090909090909092
17561,11,6.636363636363637,2.642857142857143
17570,10,7.2,3.9
17573,4,7.0,4.8
17574,13,5.461538461538462,4.454545454545454
17582,13,6.461538461538462,4.230769230769231
17594,18,7.333333333333333,5.111111111111111
17619,10,6.2,3.6666666666666665
17620,13,6.153846153846154,1.5555555555555556
17621,8,7.75,3.076923076923077
17623,2,8.0,1.0
17626,12,3.75,4.75
17637,3,6.333333333333333,4.333333333333333
17642,5,4.4,
17662,0,,
17669,10,3.3,5.583333333333333
17682,15,9.6,2.5
17701,12,6.166666666666667,4.076923076923077
17724,3,8.333333333333334,
17728,15,5.6,1.1538461538461537
17732,5,7.2,1.0
17741,13,5.846153846153846,3.888888888888889
17747,11,5.909090909090909,2.7
17752,5,7.2,6.0
17770,3,9.666666666666666,4.0
17779,7,4.428571428571429,3.4545454545454546
17780,4,8.25,4.0
17783,4,3.25,4.0
17791,8,7.5,2.090909090909091
17815,12,7.083333333333333,5.214285714285714
17843,13,6.538461538461538,5.111111111111111
17855,2,5.0,5.333333333333333
17872,13,6.538461538461538,2.888888888888889
17873,13,6.384615384615385,5.454545454545454
17881,14,7.857142857142857,1.2857142857142858
17903,10,7.4,1.0
17910,11,6.909090909090909,3.6363636363636362
17924,12,7.166666666666667,5.545454545454546
17935,11,5.181818181818182,5.769230769230769
17949,12,4.166666666666667,3.272727272727273
17961,11,7.2727272727272725,4.555555555555555
17972,11,6.636363636363637,3.3846153846153846
17974,5,8.6,2.0
17986,4,8.0,6.0
17992,15,7.266666666666667,6.3076923076923075
18007,16,6.0625,6.5
18010,16,7.6875,2.727272727272727
18012,3,7.333333333333333,1.0
18025,13,5.384615384615385,4.555555555555555
18035,9,7.777777777777778,2.4166666666666665
18036,2,7.0,
18037,7,8.714285714285714,1.0
18078,14,8.357142857142858,3.727272727272727
18081,12,5.833333333333333,1.25
18087,2,9.0,1.0
18090,5,4.8,6.0
18106,12,5.333333333333333,2.5
18109,15,8.666666666666666,1.0
18112,7,2.7142857142857144,6.375
18119,12,6.916666666666667,3.2857142857142856
18155,11,7.454545454545454,2.3636363636363638
18156,14,4.5,4.0
18162,16,5.5625,3.6666666666666665
18164,9,7.222222222222222,1.2
18168,11,8.727272727272727,3.0
18171,3,7.333333333333333,2.5
18172,12,7.416666666666667,3.0
18192,11,7.909090909090909,3.0
18193,11,4.363636363636363,3.4
18202,8,8.75,3.3157894736842106
18217,6,8.5,5.823529411764706
18253,14,8.428571428571429,2.9166666666666665
18260,16,6.9375,3.3333333333333335
18270,1,7.0,4.5
18272,8,7.125,2.0
18279,15,8.466666666666667,1.4
18286,11,5.545454545454546,1.6923076923076923
18303,14,8.357142857142858,1.4
18305,14,9.071428571428571,1.0
18321,5,5.8,1.8461538461538463
18324,14,3.5714285714285716,3.4
18349,13,6.6923076923076925,2.2222222222222223
18351,12,7.75,4.363636363636363
18359,6,5.166666666666667,7.0
18382,1,8.0,5.666666666666667
18389,7,7.428571428571429,1.4444444444444444
18390,9,3.6666666666666665,4.733333333333333
18402,11,6.7272727272727275,3.9285714285714284
18407,10,7.6,1.6666666666666667
18430,12,6.583333333333333,5.0
18447,10,4.5,4.090909090909091
18451,15,7.133333333333334,5.0
18459,8,7.0,1.0
18482,11,6.2727272727272725,5.0
18498,12,6.166666666666667,2.5
18500,7,5.714285714285714,5.222222222222222
18526,10,7.4,2.5714285714285716
18549,8,9.125,3.2857142857142856
18556,11,6.636363636363637,4.642857142857143
18560,11,7.181818181818182,5.25
18572,0,,
18574,11,5.363636363636363,2.0
18580,16,3.875,5.777777777777778
18610,11,6.818181818181818,2.0833333333333335
18615,10,6.2,4.2
18616,10,3.6,5.6923076923076925
18619,7,6.285714285714286,2.3529411764705883
18625,16,7.25,1.875
18627,17,4.470588235294118,4.3
18628,15,7.6,3.4
18629,2,3.5,5.8
18642,7,5.285714285714286,5.466666666666667
18646,14,8.571428571428571,2.0
18649,11,5.090909090909091,5.473684210526316
18658,12,6.25,4.75
18667,2,9.5,5.0
18668,3,8.0,5.0
18675,12,6.583333333333333,2.8333333333333335
18684,15,4.2,5.7
18693,14,6.642857142857143,1.375
18694,10,4.7,4.454545454545454
18700,17,6.9411764705882355,6.1
18721,15,6.333333333333333,1.0
18725,0,,
18736,14,6.5,5.888888888888889
18749,11,7.090909090909091,2.2666666666666666
18754,3,8.0,1.6666666666666667
18769,10,7.9,1.8333333333333333
18780,11,5.909090909090909,1.4444444444444444
18782,0,,5.5
18796,14,4.5,6.1
18817,8,8.625,3.5714285714285716
18819,4,4.25,4.0
18829,10,6.2,5.923076923076923
18830,8,6.75,5.266666666666667
18852,4,6.25,1.0
18853,1,5.0,4.0
18872,7,7.428571428571429,2.9285714285714284
18879,13,6.615384615384615,3.3333333333333335
18894,12,6.25,3.6153846153846154
18911,13,5.0,4.333333333333333
18940,14,6.928571428571429,3.0
18949,10,7.8,1.6923076923076923
18958,15,9.4,3.0
18971,2,6.5,5.0
18972,11,6.2727272727272725,7.2727272727272725
18983,13,7.461538461538462,2.888888888888889
18988,10,6.4,2.6363636363636362
19020,11,6.909090909090909,3.7777777777777777
19028,14,5.642857142857143,3.8
19032,9,6.222222222222222,3.5714285714285716
19048,0,,
19060,15,5.6,4.6
19066,3,5.0,7.333333333333333
19072,18,6.333333333333333,5.5
19085,10,6.7,2.0
19102,12,6.166666666666667,1.0
19103,10,5.9,3.3
19114,9,7.111111111111111,5.083333333333333
19130,3,6.0,7.5
19137,2,5.5,
19144,13,7.076923076923077,3.5454545454545454
19150,13,5.153846153846154,6.583333333333333
19151,14,7.571428571428571,5.5
19155,10,5.8,3.25
19218,12,5.0,2.909090909090909
19229,13,5.461538461538462,6.2
19230,10,6.5,4.076923076923077
19244,13,7.0,1.3
19245,8,8.0,3.7333333333333334
19263,10,6.6,4.5
19278,15,6.533333333333333,4.0
19297,5,9.0,2.35
19304,11,9.0,2.125
19316,13,5.923076923076923,4.230769230769231
19318,14,7.428571428571429,3.7142857142857144
19323,11,5.2727272727272725,4.285714285714286
19338,0,,
19344,11,6.363636363636363,6.818181818181818
19348,1,3.0,7.0
19353,7,5.0,2.625
19364,13,8.538461538461538,1.8181818181818181
19377,10,7.7,2.6153846153846154
19386,11,7.7272727272727275,3.7142857142857144
19388,10,5.7,3.357142857142857
19414,10,6.3,4.866666666666666
19417,15,4.666666666666667,6.857142857142857
19429,10,8.8,1.5555555555555556
19431,12,8.916666666666666,1.0
19434,8,4.625,6.0
19437,10,5.7,1.8333333333333333
19446,13,6.076923076923077,4.416666666666667
19451,14,9.642857142857142,2.3846153846153846
19454,12,5.666666666666667,4.0
19456,13,6.923076923076923,3.533333333333333
19492,11,7.454545454545454,3.1538461538461537
19495,0,,
19498,9,5.0,2.3636363636363638
19503,6,4.0,5.357142857142857
19507,13,8.307692307692308,2.5
19509,5,6.6,5.5
19510,15,5.133333333333334,3.3636363636363638
19526,7,6.285714285714286,3.4
19534,12,4.75,6.0
19536,11,7.090909090909091,3.5
19545,4,7.0,2.0
19553,12,6.5,4.636363636363637
19565,11,8.636363636363637,1.6666666666666667
19571,12,7.166666666666667,5.0
19597,10,6.8,1.875
19599,12,8.083333333333334,1.0
19615,4,4.0,5.5
19627,9,6.777777777777778,2.111111111111111
19642,16,5.0625,2.111111111111111
19651,11,7.0,1.3333333333333333
19665,15,5.933333333333334,5.444444444444445
19675,6,5.833333333333333,5.5
19683,17,7.294117647058823,2.8461538461538463
19685,0,,
19690,10,6.8,2.75
19696,11,8.181818181818182,3.769230769230769
19699,10,7.4,3.8461538461538463
19705,12,4.916666666666667,4.666666666666667
19709,9,6.333333333333333,4.285714285714286
19710,11,5.2727272727272725,3.3076923076923075
19713,15,6.6,3.5555555555555554
19714,6,6.5,5.5
19732,6,5.833333333333333,4.833333333333333
19775,10,7.2,1.25
19776,8,6.75,4.25
19786,7,7.142857142857143,5.333333333333333
19794,11,4.7272727272727275,7.0
19796,9,6.777777777777778,2.25
19827,12,5.5,2.8
19854,11,9.272727272727273,2.0
19859,12,5.0,2.0
19862,15,6.733333333333333,5.1
19867,11,7.090909090909091,3.5454545454545454
19878,12,6.083333333333333,6.777777777777778
19881,6,5.0,7.0
19882,12,5.916666666666667,4.928571428571429
19884,12,8.666666666666666,1.7
19904,14,6.0,2.25
19917,7,6.714285714285714,4.4
19932,5,6.8,2.0
19934,15,5.666666666666667,4.0
19938,10,6.3,2.4545454545454546
19939,1,1.0,1.0
19965,11,6.454545454545454,7.090909090909091
19990,10,5.6,3.3333333333333335
20019,17,7.823529411764706,1.7777777777777777
20024,11,7.545454545454546,2.5
20033,8,6.125,3.25
20035,9,5.444444444444445,5.333333333333333
20038,10,8.5,3.3333333333333335
20039,3,6.333333333333333,6.5
20040,12,6.416666666666667,3.3636363636363638
20047,1,4.0,5.5
20052,12,7.75,1.1818181818181819
20054,8,7.5,4.866666666666666
20058,10,8.7,1.6666666666666667
20059,15,4.8,5.0
20073,4,3.25,4.0
20078,14,7.0,3.2222222222222223
20087,14,8.857142857142858,1.9
20088,10,7.3,3.1538461538461537
20099,0,,
20104,7,4.0,5.166666666666667
20117,16,7.375,3.5
20135,10,2.8,5.2727272727272725
20136,12,5.166666666666667,4.6
20141,14,6.142857142857143,3.7777777777777777
20152,10,6.3,5.0
20169,5,6.2,6.555555555555555
20175,14,5.571428571428571,5.0
20189,13,8.923076923076923,1.6666666666666667
20199,14,9.785714285714286,1.9
20206,8,5.875,1.5384615384615385
20217,11,6.7272727272727275,2.6923076923076925
20227,14,1.0,9.5
20228,1,6.0,4.0
20229,13,6.769230769230769,4.5
20239,7,7.714285714285714,2.1333333333333333
20243,7,6.857142857142857,1.0
20251,16,8.25,3.25
20269,15,6.933333333333334,1.125
20274,15,8.4,1.0
20276,10,7.1,3.375
20279,1,5.0,4.0
20296,11,6.363636363636363,3.3
20308,11,3.8181818181818183,4.0625
20338,4,4.5,7.0
20351,9,4.777777777777778,8.545454545454545
20356,13,4.538461538461538,8.272727272727273
20377,9,8.666666666666666,1.0
20382,10,4.1,5.125
20389,10,6.9,5.888888888888889
20390,1,8.0,2.5
20399,19,8.210526315789474,2.5
20406,0,,
20413,13,5.461538461538462,4.75
20418,0,,
20420,14,6.642857142857143,4.142857142857143
20440,16,5.25,2.0
20448,14,8.642857142857142,1.875
20472,3,6.0,4.25
20492,11,6.363636363636363,3.3333333333333335
20501,14,7.214285714285714,2.1818181818181817
20509,14,7.928571428571429,3.3636363636363638
20510,13,7.076923076923077,3.3076923076923075
20519,11,8.818181818181818,1.0
20522,13,6.153846153846154,4.428571428571429
20531,0,,
20542,13,8.307692307692308,4.4
20547,0,,
20571,9,7.0,3.6923076923076925
20572,15,8.0,2.4444444444444446
20575,16,7.75,4.0
20578,11,7.0,4.363636363636363
20581,14,7.571428571428571,2.2857142857142856
20592,10,7.4,3.3076923076923075
20602,4,6.75,2.6
20612,13,6.384615384615385,5.083333333333333
20623,12,8.0,2.5714285714285716
20645,13,8.76923076923077,1.0833333333333333
20651,11,7.909090909090909,2.25
20654,7,5.571428571428571,1.5
20664,0,,5.166666666666667
20665,4,5.0,6.333333333333333
20666,12,8.666666666666666,5.75
20670,14,5.928571428571429,2.6666666666666665
20682,10,7.3,5.285714285714286
20693,12,8.25,1.6666666666666667
20696,9,6.666666666666667,4.583333333333333
20706,12,4.583333333333333,5.888888888888889
20713,11,5.909090909090909,5.647058823529412
20722,14,6.357142857142857,3.6666666666666665
20724,13,5.923076923076923,4.222222222222222
20726,6,5.833333333333333,4.5
20729,9,6.888888888888889,4.076923076923077
20739,13,6.153846153846154,3.142857142857143
20744,17,9.352941176470589,5.5
20757,0,,
20763,5,7.0,2.5
20780,8,5.75,2.588235294117647
20830,1,8.0,5.0
20835,9,8.444444444444445,2.4
20848,6,5.833333333333333,3.4615384615384617
20866,9,8.333333333333334,1.4
20870,8,6.25,1.2727272727272727
20873,9,6.222222222222222,5.0625
20880,7,5.0,1.4166666666666667
20888,7,7.571428571428571,3.3333333333333335
20909,13,6.538461538461538,3.1
20924,13,5.846153846153846,4.571428571428571
20935,11,6.909090909090909,2.5384615384615383
20964,8,7.375,4.133333333333334
20968,12,9.166666666666666,1.9
20975,1,7.0,3.0
20991,11,5.090909090909091,3.4285714285714284
21000,11,6.363636363636363,1.0
21013,12,5.416666666666667,4.818181818181818
21021,8,6.875,2.75
21022,11,7.909090909090909,2.6363636363636362
21027,6,5.333333333333333,4.4
21038,6,9.666666666666666,1.0
21046,10,6.6,3.909090909090909
21048,9,5.222222222222222,1.2307692307692308
21054,12,8.583333333333334,5.571428571428571
21067,17,6.176470588235294,3.375
21074,15,9.0,3.0
21075,9,5.555555555555555,3.533333333333333
21078,14,5.428571428571429,4.454545454545454
21081,0,,
21083,2,8.5,6.333333333333333
21092,7,5.0,4.0
21108,9,6.111111111111111,4.230769230769231
21120,13,9.76923076923077,2.0
21141,16,6.125,6.5
21150,9,7.555555555555555,2.230769230769231
21151,9,5.888888888888889,4.375
21167,8,7.5,4.266666666666667
21174,9,6.777777777777778,4.733333333333333
21184,9,7.666666666666667,3.176470588235294
21191,8,5.875,2.909090909090909
21194,12,5.166666666666667,2.857142857142857
21196,2,1.5,3.6666666666666665
21204,11,7.090909090909091,3.25
21205,11,4.636363636363637,2.6666666666666665
21214,12,8.666666666666666,2.3076923076923075
21216,8,7.375,3.3
21228,14,7.142857142857143,3.888888888888889
21230,5,7.4,
21231,9,6.0,3.1818181818181817
21243,9,7.111111111111111,3.0
21245,6,8.333333333333334,1.875
21256,13,5.076923076923077,5.166666666666667
21270,10,7.8,2.272727272727273
21272,13,6.076923076923077,1.3846153846153846
21279,16,5.0,1.4545454545454546
21281,12,6.0,4.0
21283,9,7.444444444444445,3.4545454545454546
21285,12,8.5,3.2222222222222223
21292,12,6.416666666666667,4.133333333333334
21298,14,7.285714285714286,1.5454545454545454
21320,16,5.5625,2.75
21322,14,7.571428571428571,5.181818181818182
21326,5,5.2,3.272727272727273
21332,12,7.333333333333333,3.1
21333,11,7.818181818181818,2.9166666666666665
21357,18,7.388888888888889,2.5
21361,16,7.0625,4.5
21380,17,6.647058823529412,2.5714285714285716
21387,13,8.153846153846153,3.0
21397,8,6.375,3.272727272727273
21433,13,6.615384615384615,2.272727272727273
21443,10,8.2,1.0
21449,9,6.666666666666667,2.727272727272727
21456,11,7.090909090909091,3.8333333333333335
21467,12,4.0,4.846153846153846
21474,8,7.5,3.4545454545454546
21484,17,5.764705882352941,2.6666666666666665
21488,12,6.75,1.5
21493,14,5.571428571428571,4.416666666666667
21494,10,6.2,4.363636363636363
21503,11,4.0,5.363636363636363
21506,10,7.2,4.833333333333333
21526,10,8.2,1.8333333333333333
21535,9,7.333333333333333,1.8333333333333333
21542,9,9.444444444444445,1.25
21543,0,,
21555,17,6.823529411764706,1.0
21559,2,4.5,3.5
21561,2,4.5,6.8
21563,13,5.230769230769231,3.909090909090909
21568,16,7.75,3.5555555555555554
21571,11,9.909090909090908,1.0
21573,2,7.5,1.5
21581,10,6.5,4.833333333333333
21597,16,7.625,3.25
21613,10,6.5,3.2222222222222223
21616,16,4.4375,3.875
21621,9,6.111111111111111,4.785714285714286
21624,7,7.0,2.6363636363636362
21626,11,7.545454545454546,2.875
21641,16,7.4375,4.666666666666667
21685,6,5.5,4.583333333333333
21687,11,5.818181818181818,3.1666666666666665
21695,16,6.3125,3.5
21697,10,4.8,4.416666666666667
21702,17,4.9411764705882355,3.3
21709,14,7.5,1.9
21713,10,8.1,1.1818181818181819
21723,11,7.0,3.923076923076923
21726,15,5.533333333333333,1.125
21727,17,6.411764705882353,2.75
21735,10,8.7,2.6153846153846154
21746,15,2.933333333333333,2.6
21764,7,4.428571428571429,3.2
21776,7,6.142857142857143,4.0
21779,9,7.0,2.6666666666666665
21801,10,6.4,4.375
21804,11,6.636363636363637,2.5625
21813,15,7.066666666666666,3.7857142857142856
21815,11,7.545454545454546,3.6875
21822,8,7.0,2.5
21826,14,6.785714285714286,4.071428571428571
21834,12,6.25,5.6
21842,10,6.9,4.75
21843,12,8.916666666666666,1.0
21852,16,6.875,3.1
21862,16,9.5,1.0
21872,14,6.857142857142857,3.5555555555555554
21890,2,7.0,4.0
21898,9,6.555555555555555,5.6
21906,13,6.3076923076923075,2.888888888888889
21913,11,6.363636363636363,1.2142857142857142
21926,9,5.555555555555555,2.25
21928,5,6.0,1.0
21949,8,6.25,2.6
21955,10,4.4,6.375
21962,0,,8.0
22000,11,9.545454545454545,2.4
22016,7,6.142857142857143,2.8666666666666667
22018,0,,3.0
22029,17,4.235294117647059,5.888888888888889
22030,8,5.0,4.545454545454546
22067,6,8.166666666666666,2.0
22069,13,3.6923076923076925,5.625
22104,3,7.333333333333333,4.5
22115,10,6.6,1.8181818181818181
22117,13,6.538461538461538,1.3
22127,9,6.888888888888889,4.333333333333333
22131,15,4.333333333333333,5.555555555555555
22133,16,6.0,5.5
22137,15,9.2,2.125
22139,12,5.833333333333333,4.0
22142,12,4.166666666666667,5.75
22193,8,7.0,4.0
22207,9,6.555555555555555,3.3636363636363638
22222,10,5.4,6.222222222222222
22227,17,6.647058823529412,2.6923076923076925
22277,11,5.545454545454546,3.272727272727273
22286,12,5.333333333333333,5.0
22290,9,8.11111111111111,1.0
22293,14,7.071428571428571,3.7
22301,8,6.25,5.3
22304,5,6.6,2.8
22308,9,8.666666666666666,1.7142857142857142
22310,13,5.6923076923076925,2.3333333333333335
22337,8,4.75,4.428571428571429
22344,15,7.0,3.909090909090909
22386,14,5.5,6.0
22392,13,3.923076923076923,4.833333333333333
22412,9,6.444444444444445,2.8
22439,12,7.25,3.0
22444,15,6.8,4.2
22445,13,7.538461538461538,3.625
22456,3,5.666666666666667,5.8
22460,15,6.266666666666667,3.888888888888889
22477,14,6.428571428571429,1.9090909090909092
22486,12,5.583333333333333,3.375
22487,16,5.625,5.111111111111111
22523,5,7.8,1.0
22532,1,7.0,4.666666666666667
22536,9,6.222222222222222,2.7142857142857144
22552,12,6.166666666666667,3.4285714285714284
22559,11,6.454545454545454,4.181818181818182
22562,12,7.916666666666667,2.6666666666666665
22563,13,6.923076923076923,2.0
22567,11,5.545454545454546,2.769230769230769
22582,13,8.538461538461538,2.625
22594,15,2.2,3.4285714285714284
22595,15,4.866666666666666,4.0
22597,1,6.0,4.0
22605,12,6.666666666666667,6.090909090909091
22613,14,7.214285714285714,2.5
22624,15,6.8,3.0
22642,1,6.0,4.6
22652,6,4.5,4.625
22654,7,5.571428571428571,2.9444444444444446
22655,6,8.5,2.7
22675,3,6.333333333333333,2.3333333333333335
22680,8,5.25,4.0
22687,11,2.4545454545454546,2.625
22701,10,6.4,4.777777777777778
22703,1,9.0,3.8
22705,10,6.6,5.153846153846154
22719,2,5.5,7.5
22726,15,6.333333333333333,3.6666666666666665
22730,0,,
22736,9,9.444444444444445,1.6428571428571428
22737,9,6.444444444444445,4.5
22738,10,6.2,4.928571428571429
22788,12,9.083333333333334,2.8
22806,7,6.857142857142857,1.6666666666666667
22818,7,6.428571428571429,5.384615384615385
22858,9,3.0,5.533333333333333
22860,12,8.916666666666666,3.1666666666666665
22865,10,8.0,2.3333333333333335
22866,12,7.916666666666667,4.75
22875,4,8.0,4.5
22883,9,8.11111111111111,1.2307692307692308
22926,9,6.555555555555555,5.285714285714286
22927,12,5.083333333333333,4.0
22940,11,7.2727272727272725,5.076923076923077
22947,13,7.538461538461538,2.3846153846153846
22964,3,5.333333333333333,4.666666666666667
22969,9,8.222222222222221,1.2
22972,6,7.5,1.1
22991,14,4.714285714285714,4.0
22999,10,7.4,2.0
23001,11,8.0,2.142857142857143
23002,14,7.0,1.9166666666666667
23004,10,6.0,2.6923076923076925
23006,15,8.533333333333333,2.0
23039,12,9.666666666666666,2.111111111111111
23040,18,6.166666666666667,4.0
23070,14,6.857142857142857,2.888888888888889
23071,15,7.666666666666667,1.9
23074,14,8.714285714285714,3.066666666666667
23075,14,8.142857142857142,3.0
23078,9,8.333333333333334,3.2142857142857144
23099,8,6.125,3.5
23107,15,6.933333333333334,3.3333333333333335
23108,10,7.4,4.375
23111,8,7.0,1.0
23115,8,3.625,4.454545454545454
23116,16,5.625,7.25
23117,10,6.0,3.6
23120,13,7.461538461538462,2.857142857142857
23121,3,8.333333333333334,3.5
23122,13,7.076923076923077,2.75
23144,21,6.714285714285714,1.0
23148,17,4.411764705882353,5.888888888888889
23152,7,7.142857142857143,3.4
23170,10,4.0,1.8235294117647058
23181,10,5.5,4.285714285714286
23208,6,8.5,6.153846153846154
23216,14,6.214285714285714,3.0
23233,12,8.083333333333334,1.0
23236,8,6.125,3.2857142857142856
23244,13,9.0,2.2142857142857144
23260,9,6.111111111111111,3.8333333333333335
23275,7,5.428571428571429,4.928571428571429
23285,14,5.214285714285714,4.461538461538462
23297,13,6.0,3.75
23301,10,6.8,2.5555555555555554
23306,10,5.8,4.6
23311,15,6.2,4.0
23322,9,5.444444444444445,4.5
23330,13,7.6923076923076925,1.0
23332,6,8.833333333333334,2.6923076923076925
23337,11,6.0,2.5833333333333335
23338,8,7.25,3.066666666666667
23341,14,1.8571428571428572,9.0
23342,10,7.9,3.4444444444444446
23355,16,6.625,3.0
23362,14,7.571428571428571,4.6
23364,3,7.0,3.25
23368,2,6.0,3.0
23384,7,7.0,3.9444444444444446
23398,11,8.272727272727273,1.0769230769230769
23413,11,6.818181818181818,3.9411764705882355
23415,13,3.8461538461538463,6.142857142857143
23427,13,5.615384615384615,4.833333333333333
23446,13,7.0,1.4285714285714286
23454,13,8.0,2.5833333333333335
23464,13,7.153846153846154,6.0
23478,10,8.8,1.0526315789473684
23503,13,9.23076923076923,2.4615384615384617
23504,8,7.625,3.9166666666666665
23509,2,8.0,10.0
23512,13,5.769230769230769,3.6
23528,9,5.333333333333333,3.272727272727273
23565,14,7.0,4.153846153846154
23567,6,7.166666666666667,5.066666666666666
23573,13,7.384615384615385,3.2857142857142856
23585,14,6.642857142857143,5.166666666666667
23592,14,6.142857142857143,5.666666666666667
23597,14,6.428571428571429,2.3
23612,13,7.3076923076923075,4.666666666666667
23614,6,6.833333333333333,3.8461538461538463
23619,11,7.363636363636363,1.9
23660,2,3.0,5.0
23665,12,5.333333333333333,4.0
23678,7,8.142857142857142,2.0
23682,13,5.923076923076923,3.9
23693,6,5.333333333333333,5.785714285714286
23703,7,6.142857142857143,6.0
23706,12,8.25,3.2222222222222223
23709,12,6.166666666666667,3.6666666666666665
23718,9,4.0,6.071428571428571
23724,12,4.25,3.75
23732,13,6.923076923076923,4.666666666666667
23743,1,8.0,4.0
23752,13,6.0,3.909090909090909
23767,11,5.818181818181818,2.4166666666666665
23768,9,6.222222222222222,2.4615384615384617
23770,14,7.428571428571429,2.2
23773,9,8.222222222222221,1.9166666666666667
23786,4,5.25,2.0
23805,12,7.833333333333333,2.625
23818,16,6.75,3.6666666666666665
23834,8,7.5,2.375
23838,10,6.5,5.909090909090909
23849,13,7.461538461538462,3.9166666666666665
23855,16,7.0625,3.125
23856,11,7.636363636363637,2.7333333333333334
23857,8,6.625,2.8125
23866,7,9.0,2.2142857142857144
23872,14,6.142857142857143,2.3846153846153846
23877,14,4.428571428571429,7.333333333333333
23890,13,9.615384615384615,4.0
23906,8,7.0,4.625
23908,7,4.285714285714286,5.555555555555555
23913,7,5.285714285714286,5.222222222222222
23923,0,,
23937,9,9.333333333333334,1.0
23945,12,5.166666666666667,6.0
23953,15,6.066666666666666,3.1818181818181817
23955,18,4.611111111111111,4.833333333333333
23957,10,6.2,4.25
23962,9,5.444444444444445,2.1818181818181817
23969,7,6.571428571428571,2.5384615384615383
23974,13,6.0,3.3
23976,4,6.25,5.75
23977,9,8.88888888888889,1.3076923076923077
23993,3,8.333333333333334,1.0
23995,13,5.0,3.090909090909091
24002,12,6.833333333333333,4.5
24009,12,6.083333333333333,3.75
24010,9,6.111111111111111,5.2
24011,17,5.823529411764706,3.7777777777777777
24022,15,7.333333333333333,2.8181818181818183
24023,0,,
24034,8,7.375,3.0
24036,12,6.833333333333333,4.6923076923076925
24045,13,7.846153846153846,3.1666666666666665
24046,9,5.777777777777778,4.733333333333333
24057,13,6.846153846153846,6.8
24062,9,4.888888888888889,4.5
24063,10,7.9,5.3
24079,14,8.642857142857142,2.9
24095,0,,
24100,14,6.357142857142857,3.7142857142857144
24101,10,8.3,2.2
24120,4,5.25,6.0
24132,8,5.875,5.833333333333333
24148,9,6.222222222222222,3.5
24174,6,8.166666666666666,2.3846153846153846
24198,3,5.666666666666667,3.0
24206,0,,
24207,8,5.875,2.9166666666666665
24208,5,6.8,6.5
24211,9,7.333333333333333,2.6363636363636362
24220,1,6.0,6.0
24231,10,8.1,3.4375
24277,15,6.866666666666666,4.625
24284,9,7.777777777777778,2.0
24291,12,5.0,2.769230769230769
24293,18,6.333333333333333,4.25
24302,4,6.5,5.894736842105263
24313,18,7.111111111111111,5.0
