id,wta_change_code1,wta_change_code2,wta_change_code3,startdate,fbhrs_iphone_success,battery_days,fbhrs_battery,fbhrs_nonbattery,fbhrs_noapp,autom_reac,apps_less_use
3000,Strategic BDM,,,03/12/2018 16:51,Yes,Last day,2 hours 12 minutes ,,,No,ANONYMIZED
3003,Misunderst. 4vs8 wks,Convex cost,,03/12/2018 07:58,Yes,Last 10 days,3 hrs and 14min,,,,ANONYMIZED
3007,,,,03/12/2018 08:44,Yes,Last 10 days,14 hours 14 minutes ,,,Yes,ANONYMIZED
3008,Other,Time shock,,03/12/2018 07:58,No,,,12.0,,Yes,ANONYMIZED
3010,Time shock,,,03/12/2018 08:41,,,,,1.0,No,ANONYMIZED
3011,,,,04/12/2018 17:59,,,,,5.0,No,ANONYMIZED
3013,,,,03/12/2018 08:04,Yes,Last 10 days,12 hrs 6.mins,,,No,ANONYMIZED
3014,,,,03/12/2018 07:52,Yes,Last 10 days,12hrs and 43min,,,,ANONYMIZED
3019,Anchoring,Strategic BDM,,03/12/2018 08:19,,,,4.0,,,ANONYMIZED
3020,,,,03/12/2018 07:55,,,,14.0,,No,ANONYMIZED
3021,,,,03/12/2018 18:13,Yes,Last 10 days,1 hr 26 min,,,No,ANONYMIZED
3022,,,,03/12/2018 09:51,,,,,5.0,No,ANONYMIZED
3024,Other,,,03/12/2018 18:55,Yes,Last day,47 min,,,No,ANONYMIZED
3025,Anchoring,Strategic BDM,,03/12/2018 09:19,,,,,2.0,No,ANONYMIZED
3026,Strategic BDM,,,03/12/2018 08:09,,,,28.0,,No,ANONYMIZED
3029,,,,04/12/2018 19:04,,,,,7.0,,ANONYMIZED
3032,Anchoring,,,03/12/2018 08:03,Yes,Last 7 days,3,,,No,ANONYMIZED
3036,,,,03/12/2018 10:33,,,,3.0,,No,ANONYMIZED
3039,Other,,,03/12/2018 07:53,,,,4.0,,No,ANONYMIZED
3040,,,,04/12/2018 15:06,Yes,Last day,36 min,,,Yes,ANONYMIZED
3041,Time shock,,,03/12/2018 07:55,,,,,1.0,,ANONYMIZED
3043,,,,03/12/2018 08:41,,,,4.0,,No,ANONYMIZED
3048,,,,06/12/2018 09:31,,,,,7.0,No,ANONYMIZED
3055,Other,,,03/12/2018 08:48,Yes,Last 10 days,25 min,,,No,ANONYMIZED
3057,Strategic BDM,,,04/12/2018 15:18,Yes,Last 7 days,2 hours 34 minutes,,,Yes,ANONYMIZED
3059,,,,03/12/2018 09:03,,,,3.0,,No,ANONYMIZED
3061,Strategic BDM,Anchoring,,05/12/2018 13:39,,,,14.0,,No,ANONYMIZED
3062,Strategic BDM,Anchoring,,03/12/2018 14:11,Yes,Last 10 days,3 hrs and 44 min,,,Yes,ANONYMIZED
3065,,,,04/12/2018 15:06,Yes,Last 5 days,8 hrs 33 min,,,Yes,ANONYMIZED
3071,,,,03/12/2018 09:02,,,,,10.0,No,ANONYMIZED
3074,Strategic BDM,,,03/12/2018 07:54,,,,5.0,,Yes,ANONYMIZED
3076,Strategic BDM,,,03/12/2018 07:54,,,,7.0,,No,ANONYMIZED
3080,Other,,,03/12/2018 08:03,,,,7.0,,Yes,ANONYMIZED
3081,Strategic BDM,,,03/12/2018 10:54,,,,20.0,,No,ANONYMIZED
3084,,,,03/12/2018 20:17,Yes,Last 10 days,7.4,,,,ANONYMIZED
3085,Other,,,03/12/2018 09:09,Yes,Last 20 days or more,0,,,No,ANONYMIZED
3086,Strategic BDM,,,04/12/2018 18:46,,,,5.0,,Yes,ANONYMIZED
3088,Other,,,03/12/2018 12:59,,,,,0.0,,ANONYMIZED
3089,,,,03/12/2018 11:10,,,,10.0,,Yes,ANONYMIZED
3095,,,,03/12/2018 07:55,Yes,Last 3 days,58,,,No,ANONYMIZED
3099,,,,03/12/2018 10:23,,,,1.0,,Yes,ANONYMIZED
3100,,,,04/12/2018 15:49,,,,15.0,,Yes,ANONYMIZED
3103,Other,,,03/12/2018 12:23,,,,,3.0,No,ANONYMIZED
3104,,,,04/12/2018 04:49,,,,14.0,,Yes,ANONYMIZED
3108,Strategic BDM,,,03/12/2018 08:30,,,,,5.0,,ANONYMIZED
3110,Strategic BDM,,,03/12/2018 07:52,,,,10.0,,No,ANONYMIZED
3111,Other,,,03/12/2018 21:09,Yes,Last 10 days,16.5 hours ,,,Yes,ANONYMIZED
3112,Strategic BDM,,,03/12/2018 16:45,,,,,3.0,No,ANONYMIZED
3113,Strategic BDM,,,03/12/2018 07:57,,,,8.0,,Yes,ANONYMIZED
3115,Other,,,03/12/2018 16:37,,,,2.0,,No,ANONYMIZED
3119,,,,03/12/2018 09:00,,,,,4.0,No,ANONYMIZED
3120,Other,,,03/12/2018 10:09,Yes,Last day,14 minutes,,,No,ANONYMIZED
3125,Strategic BDM,Convex cost,,08/12/2018 19:10,Yes,Last day,1 hr 33m,,,,ANONYMIZED
3126,,,,04/12/2018 17:24,Yes,Last 10 days,7hrs and 8 min,,,No,ANONYMIZED
3127,Convex cost,,,03/12/2018 09:59,,,,,0.0,,ANONYMIZED
3130,,,,03/12/2018 09:58,,,,,1.0,No,ANONYMIZED
3133,Other,,,03/12/2018 07:53,,,,30.0,,No,ANONYMIZED
9531,,,,03/12/2018 08:08,,,,5.0,,Yes,ANONYMIZED
9545,Convex cost,,,04/12/2018 14:34,Yes,Last day,9 min,,,,ANONYMIZED
9567,,,,03/12/2018 08:02,,,,5.0,,No,ANONYMIZED
9582,Strategic BDM,,,03/12/2018 16:01,Yes,Last 7 days,14.8 hrs,,,No,ANONYMIZED
9584,Strategic BDM,,,03/12/2018 09:06,Yes,Last 4 days,5 hours 12 mins,,,No,ANONYMIZED
9585,,,,05/12/2018 10:31,,,,,7.0,Yes,ANONYMIZED
9588,,,,03/12/2018 08:24,,,,25.0,,Yes,ANONYMIZED
9609,,,,03/12/2018 08:42,Yes,Last 10 days,7 hrs and 18 min,,,Yes,ANONYMIZED
9638,Strategic BDM,,,03/12/2018 07:52,,,,2.0,,,ANONYMIZED
9651,Strategic BDM,,,04/12/2018 18:52,Yes,Last 10 days,5hrs and 21min,,,,ANONYMIZED
9652,,,,03/12/2018 07:53,Yes,Last 7 days,2.6 hours ,,,No,ANONYMIZED
9665,Strategic BDM,,,04/12/2018 17:48,Yes,Last 2 days,30 minutes,,,No,ANONYMIZED
9678,,,,03/12/2018 10:02,Yes,Last day,10 min,,,No,ANONYMIZED
9687,Other,,,04/12/2018 15:04,Yes,Last 10 days,48 min,,,No,ANONYMIZED
9703,,,,03/12/2018 07:57,,,,20.0,,No,ANONYMIZED
9707,,,,03/12/2018 09:46,,,,10.0,,No,ANONYMIZED
9713,,,,03/12/2018 14:18,,,,6.0,,No,ANONYMIZED
9715,Other,,,08/12/2018 14:23,Yes,Last 7 days,0 min,,,No,ANONYMIZED
9727,Other,,,04/12/2018 02:51,,,,2.0,,No,ANONYMIZED
9739,,,,04/12/2018 15:03,,,,10.0,,No,ANONYMIZED
9770,,,,03/12/2018 12:58,Yes,Last 7 days,10.2 hours,,,Yes,ANONYMIZED
9783,Convex cost,,,03/12/2018 08:05,Yes,Last day,19 minutes ,,,,ANONYMIZED
9787,Strategic BDM,,,03/12/2018 09:05,Yes,Last 10 days,28 hrs and 5 mins,,,No,ANONYMIZED
9791,Other,Time shock,,04/12/2018 20:25,Yes,Last 10 days,1.5 hrs,,,Yes,ANONYMIZED
9816,,,,06/12/2018 16:25,,,,,1.0,,ANONYMIZED
9820,,,,03/12/2018 07:57,Yes,Last 10 days,8.5 hours,,,No,ANONYMIZED
9824,,,,03/12/2018 08:09,,,,7.0,,No,ANONYMIZED
9826,Strategic BDM,,,03/12/2018 11:11,,,,4.0,,Yes,ANONYMIZED
9827,,,,03/12/2018 10:30,Yes,Last 10 days,2hrs 47min,,,Yes,ANONYMIZED
9833,,,,03/12/2018 08:00,Yes,Last 7 days,2.3 hrs,,,No,ANONYMIZED
9849,,,,03/12/2018 10:12,Yes,Last 7 days,23 hrs 46 min,,,No,ANONYMIZED
9856,,,,03/12/2018 18:29,Yes,Last day,11 min,,,No,ANONYMIZED
9870,Other,,,06/12/2018 08:55,,,,5.0,,Yes,ANONYMIZED
9875,,,,06/12/2018 07:50,Yes,Last 10 days,9 hours 36 minutes ,,,No,ANONYMIZED
9882,Anchoring,Convex cost,Misunderst. 4vs8 wks,03/12/2018 09:51,Yes,Last 10 days,4hrs and 24 min,,,,ANONYMIZED
9891,,,,04/12/2018 09:03,Yes,Last 3 days,14 minutes,,,No,ANONYMIZED
9895,,,,03/12/2018 12:28,,,,7.0,,No,ANONYMIZED
9901,Other,,,03/12/2018 08:36,Yes,Last 10 days,20 h 52 min,,,No,ANONYMIZED
9910,Other,,,03/12/2018 07:52,,,,40.0,,Yes,ANONYMIZED
9928,Convex cost,,,06/12/2018 09:19,,,,0.0,,,ANONYMIZED
9942,,,,10/12/2018 09:18,,,,,5.0,No,ANONYMIZED
9958,,,,03/12/2018 08:04,,,,15.0,,No,ANONYMIZED
9959,,,,03/12/2018 10:38,,,,6.0,,No,ANONYMIZED
9962,,,,04/12/2018 16:10,,,,,7.0,No,ANONYMIZED
9969,Other,,,06/12/2018 10:38,Yes,Last 7 days,0 minutes,,,,ANONYMIZED
9970,Convex cost,,,03/12/2018 11:22,,,,10.0,,,ANONYMIZED
10008,Time shock,,,03/12/2018 08:48,Yes,Last 10 days,2 hours 34 minutes,,,No,ANONYMIZED
10017,Other,,,03/12/2018 08:01,,,,2.0,,No,ANONYMIZED
10051,Convex cost,,,04/12/2018 12:30,,,,,40.0,,ANONYMIZED
10060,Other,,,03/12/2018 16:04,Yes,Last 10 days,"3 hours, 1 minute",,,Yes,ANONYMIZED
10064,,,,04/12/2018 15:59,,,,17.0,,Yes,ANONYMIZED
10085,,,,03/12/2018 10:40,,,,2.0,,No,ANONYMIZED
10089,,,,03/12/2018 08:22,Yes,Last 2 days,1 hour 23 minutes ,,,Yes,ANONYMIZED
10096,Strategic BDM,,,03/12/2018 07:53,Yes,Last 7 days,0,,,,ANONYMIZED
10101,Other,,,04/12/2018 15:08,,,,3.0,,Yes,ANONYMIZED
10110,Convex cost,,,03/12/2018 08:25,Yes,Last 7 days,3.8 hrs,,,,ANONYMIZED
10112,Convex cost,,,03/12/2018 10:19,Yes,Last 7 days,0,,,,ANONYMIZED
10118,Time shock,,,04/12/2018 15:15,,,,,10.0,No,ANONYMIZED
10120,,,,05/12/2018 05:05,,,,21.0,,Yes,ANONYMIZED
10124,,,,03/12/2018 14:10,Yes,Last 10 days,7 hours 23 minutes,,,No,ANONYMIZED
10131,,,,07/12/2018 07:38,Yes,Last 10 days,Hours and minutes,,,No,ANONYMIZED
10169,Strategic BDM,,,05/12/2018 08:35,Yes,Last day,44 min,,,No,ANONYMIZED
10172,Other,Strategic BDM,,04/12/2018 14:00,,,,9.0,,No,ANONYMIZED
10187,,,,10/12/2018 17:43,,,,,0.0,No,ANONYMIZED
10199,,,,04/12/2018 21:31,Yes,Last day,Hours and minutes ,,,Yes,ANONYMIZED
10209,,,,03/12/2018 09:32,,,,40.0,,No,ANONYMIZED
10210,Other,,,03/12/2018 09:12,Yes,Last 10 days,6.45,,,Yes,ANONYMIZED
10218,Other,,,04/12/2018 03:59,,,,5.0,,,ANONYMIZED
10221,Other,,,03/12/2018 08:22,,,,6.0,,No,ANONYMIZED
10229,,,,03/12/2018 08:09,,,,10.0,,Yes,ANONYMIZED
10255,Other,,,06/12/2018 21:16,Yes,Last 10 days,25 hrs 15 min,,,Yes,ANONYMIZED
10272,,,,05/12/2018 02:51,Yes,Last 10 days,15hrs and 39 min,,,,ANONYMIZED
10295,Strategic BDM,,,04/12/2018 15:03,,,,1.0,,Yes,ANONYMIZED
10300,Strategic BDM,,,04/12/2018 05:42,,,,1.5,,No,ANONYMIZED
10304,,,,05/12/2018 02:41,,,,,8.0,No,ANONYMIZED
10305,Misunderst. 4vs8 wks,,,03/12/2018 09:18,Yes,Last 10 days,18 hrs 19 min,,,No,ANONYMIZED
10317,Strategic BDM,,,04/12/2018 15:23,Yes,Last 10 days,Hours and minutes,,,No,ANONYMIZED
10332,Other,,,03/12/2018 09:24,,,,,160.0,No,ANONYMIZED
10335,Convex cost,,,03/12/2018 16:04,,,,10.0,,,ANONYMIZED
10353,Other,,,03/12/2018 15:37,,,,4.0,,Yes,ANONYMIZED
10361,,,,03/12/2018 07:54,Yes,Last 7 days,17hrs 35 mins,,,No,ANONYMIZED
10363,Anchoring,,,04/12/2018 03:22,,,,8.0,,No,ANONYMIZED
10364,Other,,,08/12/2018 01:53,,,,3.0,,,ANONYMIZED
10387,,,,03/12/2018 08:19,,,,2.0,,Yes,ANONYMIZED
10435,,,,03/12/2018 13:38,Yes,Last 7 days,42 min,,,No,ANONYMIZED
10442,Strategic BDM,,,08/12/2018 10:01,Yes,Last day,5.2 hours,,,,ANONYMIZED
10463,Strategic BDM,Anchoring,,03/12/2018 07:53,,,,3.0,,No,ANONYMIZED
10465,,,,06/12/2018 13:21,Yes,Last 10 days,5 hrs and 39 min,,,No,ANONYMIZED
10466,Strategic BDM,,,03/12/2018 14:57,Yes,Last 10 days,12 hrs and 43 min,,,No,ANONYMIZED
10492,Other,,,03/12/2018 08:49,,,,10.0,,No,ANONYMIZED
10494,,,,03/12/2018 17:00,Yes,Last 7 days,3 hrs and 16 min,,,No,ANONYMIZED
10506,Other,,,03/12/2018 08:24,,,,40.0,,Yes,ANONYMIZED
10510,Time shock,,,03/12/2018 08:08,,,,19.0,,No,ANONYMIZED
10512,Strategic BDM,,,03/12/2018 18:07,Yes,Last day,1.5 hrs,,,No,ANONYMIZED
10530,Convex cost,Misunderst. 4vs8 wks,,03/12/2018 20:54,Yes,Last 2 days,-,,,,ANONYMIZED
10534,Strategic BDM,,,03/12/2018 09:03,Yes,Last 10 days,6 hrs 31 min,,,No,ANONYMIZED
10541,,,,05/12/2018 08:25,Yes,Last 10 days,5 hrs and 5 min,,,Yes,ANONYMIZED
10543,,,,03/12/2018 07:53,,,,20.0,,Yes,ANONYMIZED
10573,Time shock,,,04/12/2018 08:07,Yes,Last 7 days,3.5 hrs,,,,ANONYMIZED
10583,,,,04/12/2018 22:42,Yes,Last 10 days,5 hrs and 12 min,,,No,ANONYMIZED
10595,,,,09/12/2018 21:10,,,,21.0,,No,ANONYMIZED
10651,Convex cost,,,03/12/2018 08:08,,,,1.0,,,ANONYMIZED
10662,,,,03/12/2018 10:25,Yes,Last day,1hr 41m,,,Yes,ANONYMIZED
10669,,,,03/12/2018 17:07,Yes,Last day,19 min,,,No,ANONYMIZED
10674,,,,03/12/2018 21:37,,,,14.0,,No,ANONYMIZED
10675,,,,03/12/2018 12:04,,,,8.0,,No,ANONYMIZED
10681,,,,04/12/2018 19:27,Yes,Last 7 days,3 hrs 20 min,,,No,ANONYMIZED
10685,,,,03/12/2018 07:57,Yes,Last day,51 minutes,,,Yes,ANONYMIZED
10694,,,,03/12/2018 11:22,,,,7.0,,No,ANONYMIZED
10709,Strategic BDM,,,03/12/2018 08:05,Yes,Last 10 days,12 hours and 53 minutes ,,,Yes,ANONYMIZED
10719,,,,03/12/2018 16:14,,,,8.0,,No,ANONYMIZED
10720,Strategic BDM,,,03/12/2018 09:16,Yes,Last 10 days,5 hours and 47 minutes,,,No,ANONYMIZED
10742,Misunderst. 4vs8 wks,,,03/12/2018 09:24,Yes,Last 10 days,15 hrs and 16 min,,,No,ANONYMIZED
10746,Strategic BDM,,,04/12/2018 11:17,,,,9.0,,No,ANONYMIZED
10749,,,,03/12/2018 08:41,,,,5.0,,No,ANONYMIZED
10754,Other,,,03/12/2018 14:40,,,,,1.5,,ANONYMIZED
10758,,,,03/12/2018 09:22,Yes,Last 7 days,5 hrs 37 min,,,No,ANONYMIZED
10767,,,,04/12/2018 00:50,,,,,1.0,No,ANONYMIZED
10769,,,,06/12/2018 08:14,,,,5.0,,Yes,ANONYMIZED
10783,,,,03/12/2018 08:18,Yes,Last day,1hr 6 min. ,,,No,ANONYMIZED
10799,Anchoring,Strategic BDM,,03/12/2018 12:14,Yes,Last 7 days,Hours,,,No,ANONYMIZED
10800,Time shock,,,03/12/2018 08:29,,,,15.0,,Yes,ANONYMIZED
10812,,,,03/12/2018 19:36,Yes,Last 7 days,11.9hrs,,,No,ANONYMIZED
10824,,,,03/12/2018 07:57,,,,30.0,,No,ANONYMIZED
10853,Time shock,,,03/12/2018 13:20,,,,7.0,,No,ANONYMIZED
10865,,,,03/12/2018 08:49,,,,15.0,,No,ANONYMIZED
10871,Strategic BDM,,,05/12/2018 06:55,Yes,Last 7 days,Hours and minutes ,,,No,ANONYMIZED
10894,,,,03/12/2018 09:55,Yes,Last day,1 hr,,,No,ANONYMIZED
10926,Strategic BDM,,,04/12/2018 15:46,,,,10.0,,Yes,ANONYMIZED
10940,,,,10/12/2018 13:19,Yes,Last 10 days,17 hours and 27 minutes,,,No,ANONYMIZED
10959,Time shock,,,03/12/2018 10:01,,,,3.0,,Yes,ANONYMIZED
10966,Other,,,03/12/2018 16:43,Yes,Last 4 days,1 hrs 8 min,,,No,ANONYMIZED
10982,Strategic BDM,,,03/12/2018 09:27,,,,3.0,,Yes,ANONYMIZED
11006,,,,03/12/2018 14:04,,,,2.0,,No,ANONYMIZED
11038,,,,03/12/2018 20:27,,,,2.0,,No,ANONYMIZED
11040,,,,03/12/2018 09:59,,,,4.0,,No,ANONYMIZED
11042,,,,03/12/2018 08:27,Yes,Last 7 days,23 minutes,,,No,ANONYMIZED
11071,,,,03/12/2018 08:30,,,,3.0,,No,ANONYMIZED
11077,,,,06/12/2018 05:38,,,,6.0,,,ANONYMIZED
11135,Strategic BDM,Time shock,,03/12/2018 08:01,Yes,Last 10 days,3 hrs 47 min,,,,ANONYMIZED
11160,,,,03/12/2018 08:08,Yes,Last 10 days,3hrs and 37min,,,No,ANONYMIZED
11166,,,,04/12/2018 17:07,,,,10.0,,No,ANONYMIZED
11172,Time shock,,,03/12/2018 19:01,,,,,3.0,,ANONYMIZED
11173,,,,03/12/2018 13:46,,,,,3.0,Yes,ANONYMIZED
11206,Other,,,03/12/2018 11:05,Yes,Last 10 days,14 hrs and 20 min,,,No,ANONYMIZED
11216,Misunderst. 4vs8 wks,,,03/12/2018 07:52,Yes,Last 10 days,10h 6 min,,,,ANONYMIZED
11217,Other,,,03/12/2018 07:53,,,,,2.0,No,ANONYMIZED
11219,Strategic BDM,,,03/12/2018 07:55,,,,2.0,,,ANONYMIZED
11220,,,,03/12/2018 16:09,,,,50.0,,No,ANONYMIZED
11221,,,,03/12/2018 08:35,Yes,Last 10 days,7 hrs 57 minutes ,,,Yes,ANONYMIZED
11242,Anchoring,Strategic BDM,Convex cost,03/12/2018 07:53,,,,,2.0,,ANONYMIZED
11246,Convex cost,,,03/12/2018 07:54,,,,1.0,,,ANONYMIZED
11272,,,,03/12/2018 10:52,,,,20.0,,Yes,ANONYMIZED
11274,,,,06/12/2018 16:15,,,,2.0,,No,ANONYMIZED
11278,Time shock,,,03/12/2018 09:20,,,,,1.0,No,ANONYMIZED
11302,,,,03/12/2018 11:59,Yes,Last 7 days,48 min,,,No,ANONYMIZED
11307,,,,03/12/2018 08:28,Yes,Last 10 days,1hrs and 29min,,,No,ANONYMIZED
11324,,,,03/12/2018 09:11,,,,,4.0,Yes,ANONYMIZED
11327,Strategic BDM,,,03/12/2018 08:58,Yes,Last 7 days,0,,,,ANONYMIZED
11329,,,,03/12/2018 13:59,Yes,Last 10 days,2 hrs and 16 min,,,No,ANONYMIZED
11347,Strategic BDM,Anchoring,,03/12/2018 11:11,Yes,Last 10 days,1 hour 47 minutes,,,,ANONYMIZED
11350,Other,,,03/12/2018 09:22,Yes,Last 7 days,minutes,,,No,ANONYMIZED
11354,Convex cost,,,03/12/2018 09:32,,,,9.0,,,ANONYMIZED
11355,Strategic BDM,,,04/12/2018 06:49,,,,2.0,,,ANONYMIZED
11371,Time shock,,,03/12/2018 07:55,,,,15.0,,Yes,ANONYMIZED
11377,Other,,,03/12/2018 09:04,Yes,Last 7 days,4.5 hrs ,,,No,ANONYMIZED
11385,Other,,,03/12/2018 09:10,,,,12.0,,No,ANONYMIZED
11388,,,,04/12/2018 15:03,Yes,Last 10 days,9hrs 2 min ,,,No,ANONYMIZED
11408,,,,03/12/2018 12:15,,,,0.0,,No,ANONYMIZED
11413,Other,,,03/12/2018 08:13,Yes,Last day,1 minute,,,,ANONYMIZED
11417,Time shock,,,06/12/2018 10:54,Yes,Last 10 days,9.5 hours,,,Yes,ANONYMIZED
11421,Other,,,03/12/2018 08:15,,,,20.0,,Yes,ANONYMIZED
11425,Strategic BDM,,,03/12/2018 08:09,,,,,13.0,No,ANONYMIZED
11440,Strategic BDM,,,03/12/2018 10:35,Yes,Last 10 days,6 hrs,,,Yes,ANONYMIZED
11465,,,,11/12/2018 02:03,,,,1.0,,Yes,ANONYMIZED
11474,Other,,,03/12/2018 08:49,,,,14.0,,No,ANONYMIZED
11476,Strategic BDM,,,03/12/2018 08:14,Yes,Last 2 days,2h 16m,,,Yes,ANONYMIZED
11484,,,,04/12/2018 09:12,,,,1.0,,No,ANONYMIZED
11491,,,,03/12/2018 07:53,,,,10.0,,No,ANONYMIZED
11513,Misunderst. 4vs8 wks,,,04/12/2018 07:15,Yes,Last 10 days,6 hr 1 min,,,,ANONYMIZED
11519,Time shock,,,03/12/2018 11:31,Yes,Last 2 days,29 min,,,No,ANONYMIZED
11520,Other,,,04/12/2018 15:03,,,,40.0,,No,ANONYMIZED
11544,Convex cost,,,03/12/2018 09:40,,,,2.0,,,ANONYMIZED
11574,,,,03/12/2018 08:39,Yes,Last 10 days,22 hrs,,,No,ANONYMIZED
11579,,,,03/12/2018 12:30,,,,0.0,,,ANONYMIZED
11585,Time shock,Convex cost,,03/12/2018 09:10,Yes,Last 7 days,2 hrs 38 min,,,,ANONYMIZED
11590,,,,03/12/2018 08:19,,,,,3.0,No,ANONYMIZED
11613,,,,07/12/2018 20:57,Yes,Last 7 days,3 hrs and 2 min,,,No,ANONYMIZED
11617,,,,03/12/2018 12:25,,,,,14.0,Yes,ANONYMIZED
11618,,,,03/12/2018 23:08,,,,10.0,,No,ANONYMIZED
11630,Convex cost,,,03/12/2018 09:19,,,,10.0,,,ANONYMIZED
11642,Anchoring,Strategic BDM,,03/12/2018 07:53,,,,10.0,,Yes,ANONYMIZED
11648,,,,03/12/2018 08:06,Yes,Last day,1 hr and 30 min ,,,No,ANONYMIZED
11665,Convex cost,Other,,04/12/2018 16:31,No,,,0.0,,No,ANONYMIZED
11670,,,,03/12/2018 07:53,,,,2.0,,No,ANONYMIZED
11691,Other,,,03/12/2018 08:25,Yes,Last 7 days,49.25,,,,ANONYMIZED
11692,,,,03/12/2018 09:39,Yes,Last 10 days,1 min,,,Yes,ANONYMIZED
11707,,,,04/12/2018 15:13,Yes,Last 5 days,3 hrs ,,,Yes,ANONYMIZED
11710,Other,,,03/12/2018 09:12,Yes,Last 10 days,4 hrs 8 mins,,,No,ANONYMIZED
11713,Time shock,,,03/12/2018 10:55,Yes,Last 10 days,11 minutes,,,No,ANONYMIZED
11724,,,,03/12/2018 08:11,Yes,Last 10 days,hours - 8 hrs 37 mins of screen time,,,No,ANONYMIZED
11744,,,,03/12/2018 11:31,,,,5.0,,No,ANONYMIZED
11753,,,,03/12/2018 12:18,Yes,Last 7 days,6.5 hours,,,No,ANONYMIZED
11769,,,,03/12/2018 07:56,Yes,Last 7 days,6 hrs and 40 mins,,,No,ANONYMIZED
11770,,,,04/12/2018 08:06,Yes,Last 10 days,hours and minutes,,,No,ANONYMIZED
11781,,,,03/12/2018 08:22,,,,3.0,,No,ANONYMIZED
11797,,,,04/12/2018 21:31,,,,2.0,,Yes,ANONYMIZED
11845,Strategic BDM,,,03/12/2018 08:33,Yes,Last 10 days,14 hours 11 minutes,,,No,ANONYMIZED
11851,,,,03/12/2018 14:38,Yes,Last 10 days,9 hrs and 2 min,,,No,ANONYMIZED
11862,Time shock,,,03/12/2018 08:58,,,,2.0,,,ANONYMIZED
11863,,,,06/12/2018 09:57,,,,7.0,,No,ANONYMIZED
11873,,,,07/12/2018 00:13,Yes,Last 10 days,9 hrs 38 min,,,No,ANONYMIZED
11875,,,,06/12/2018 13:46,Yes,Last 10 days,6 hr 23 min,,,Yes,ANONYMIZED
11880,Other,Time shock,,04/12/2018 07:11,,,,11.0,,No,ANONYMIZED
11891,,,,03/12/2018 08:22,Yes,Last 7 days,0,,,Yes,ANONYMIZED
11907,Strategic BDM,Anchoring,,03/12/2018 08:48,,,,16.0,,Yes,ANONYMIZED
11918,,,,07/12/2018 10:51,,,,14.0,,No,ANONYMIZED
11923,Strategic BDM,Anchoring,,06/12/2018 19:19,,,,2.0,,No,ANONYMIZED
11949,Other,,,06/12/2018 14:53,,,,0.0,,Yes,ANONYMIZED
11953,Strategic BDM,,,04/12/2018 15:53,,,,2.0,,Yes,ANONYMIZED
11986,,,,04/12/2018 15:16,Yes,Last 10 days,10 hrs 56 min,,,No,ANONYMIZED
11996,,,,11/12/2018 12:57,,,,,3.0,Yes,ANONYMIZED
11999,Strategic BDM,,,03/12/2018 15:43,Yes,Last 7 days,3.4 hrs,,,Yes,ANONYMIZED
12023,Other,,,03/12/2018 18:51,,,,1.0,,Yes,ANONYMIZED
12029,,,,03/12/2018 10:48,Yes,Last 10 days,Hours and minutes ,,,No,ANONYMIZED
12066,Strategic BDM,,,06/12/2018 07:48,,,,22.0,,No,ANONYMIZED
12068,,,,03/12/2018 08:08,Yes,Last 9 days,10 hours 27 mins ,,,Yes,ANONYMIZED
12071,,,,10/12/2018 19:14,,,,40.0,,Yes,ANONYMIZED
12088,,,,03/12/2018 07:53,Yes,Last day,56 minutes ,,,No,ANONYMIZED
12114,,,,03/12/2018 12:40,Yes,Last 10 days,10h 3m,,,No,ANONYMIZED
12119,,,,03/12/2018 10:06,Yes,Last 7 days,1.6 hours,,,No,ANONYMIZED
12121,Other,,,04/12/2018 18:26,Yes,Last 10 days,6hrs 2m,,,Yes,ANONYMIZED
12122,,,,03/12/2018 07:54,,,,4.0,,No,ANONYMIZED
12124,,,,03/12/2018 08:06,Yes,Last 7 days,hours and minutes,,,No,ANONYMIZED
12137,Other,,,03/12/2018 10:51,,,,10.0,,,ANONYMIZED
12144,,,,03/12/2018 08:51,Yes,Last 10 days,18 hrs 21 mins,,,No,ANONYMIZED
12149,Strategic BDM,Other,,03/12/2018 11:46,,,,5.0,,No,ANONYMIZED
12153,,,,04/12/2018 15:06,Yes,Last day,2.5 hours,,,Yes,ANONYMIZED
12162,Other,,,03/12/2018 16:49,Yes,Last 10 days,17 hours and 48 minutes ,,,,ANONYMIZED
12173,,,,06/12/2018 09:00,Yes,Last 10 days,4hrs 7 min,,,No,ANONYMIZED
12174,,,,03/12/2018 10:03,Yes,Last 7 days,1.5 hours ,,,,ANONYMIZED
12180,,,,03/12/2018 08:18,Yes,Last 7 days,3 hrs and 29 min,,,Yes,ANONYMIZED
12182,,,,04/12/2018 18:06,,,,,15.0,Yes,ANONYMIZED
12219,Other,,,03/12/2018 14:16,Yes,Last 10 days,8hrs 11min,,,No,ANONYMIZED
12220,Strategic BDM,Convex cost,,04/12/2018 16:23,Yes,Last 10 days,2hrs 25min,,,,ANONYMIZED
12246,Strategic BDM,Anchoring,,03/12/2018 19:46,Yes,Last day,28 minutes,,,,ANONYMIZED
12261,,,,06/12/2018 08:37,,,,10.0,,No,ANONYMIZED
12272,Anchoring,Strategic BDM,,03/12/2018 09:04,,,,30.0,,Yes,ANONYMIZED
12297,Other,,,03/12/2018 08:38,,,,,5.0,,ANONYMIZED
12303,,,,03/12/2018 08:00,,,,90.0,,No,ANONYMIZED
12317,Strategic BDM,,,10/12/2018 21:24,,,,3.0,,No,ANONYMIZED
